Ticker,timestamp,Open,High,Low,Close,Volume,trade_count,vwap,Moving_Avg,Std_Dev,Upper_Band,Lower_Band,ATR,MACD,MACD_Signal,Bollinger_Width,ROC,ADX,RSI,CPI,Zinsen,Arbeitslosenquote,VIX,Oil_Price
PATK,2017-02-02 18:00:00,80.7,80.9,80.05,80.9,13517.0,149.0,80.472564,81.50215,0.46942352648749686,82.44099705297499,80.56330294702501,3.4000000000000057,-0.21629910919553197,-0.1040250435405262,0.02303858371772996,-1.1799770356436055,2.8535714285714278,39.921745316575866,244.006,0.66,4.6,11.930000305175781,53.540000915527344
PATK,2017-02-02 19:00:00,80.9,81.55,80.85,81.3,13549.0,141.0,81.06507,81.44215,0.4509010762388018,82.3439521524776,80.5403478475224,3.4000000000000057,-0.21125345858797573,-0.12547072655001612,0.02214583363719156,-0.7326007326007429,2.932142857142857,45.12670565302142,244.006,0.66,4.6,11.930000305175781,53.540000915527344
PATK,2017-02-02 20:00:00,81.3,81.45,80.9,81.15,17594.0,245.0,81.161019,81.38915,0.45098595999086316,82.29112191998173,80.48717808001827,3.1000000000000085,-0.21685867866936803,-0.14374831697388651,0.022164426584667198,-0.6488736532810983,2.9357142857142864,29.23259493670902,244.006,0.66,4.6,11.930000305175781,53.540000915527344
PATK,2017-02-02 21:00:00,81.2,81.2,81.2,81.2,6517.0,7.0,81.2,81.35,0.4484541348999829,82.24690826979996,80.45309173020003,2.299999999999997,-0.21479030490215223,-0.15795671455953966,0.022050602822371614,-0.47982939399323893,2.8821428571428576,39.71546109016123,244.006,0.66,4.6,11.930000305175781,53.540000915527344
PATK,2017-02-03 14:00:00,81.95,81.95,80.4,80.65,3252.0,32.0,81.190134,81.21000000000001,0.423477665681622,82.05695533136326,80.36304466863676,2.049999999999997,-0.25459667525659313,-0.17728470669895036,0.02085839998431837,-1.706276660572811,2.8107142857142864,32.12290502793303,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 15:00:00,81.2,81.7,80.7,81.25,9508.0,74.0,80.986371,81.13000000000001,0.30659419433160645,81.74318838866323,80.51681161133679,2.049999999999997,-0.2350193679815078,-0.18883163895546184,0.015116193483624259,-0.9750152346130374,2.7392857142857148,41.807411141920745,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 16:00:00,81.25,81.35,80.85,81.05,9522.0,120.0,81.165174,81.07,0.24630604268781434,81.56261208537562,80.57738791462437,2.049999999999997,-0.23295715438442244,-0.19765674204125397,0.012152758982993117,-0.7348438456828028,2.6678571428571436,42.019255130478705,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 17:00:00,81.15,81.15,80.6001,80.65,8916.0,111.0,80.787649,80.99000000000001,0.23897931104804712,81.4679586220961,80.51204137790391,2.049999999999997,-0.26059550949344157,-0.2102444955316915,0.011802904607879899,-0.9821976672805367,2.596428571428572,38.94563813549375,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 18:00:00,80.7,80.95,80.7,80.95,4013.0,49.0,80.771521,81.005,0.2302776102352576,81.4655552204705,80.54444477952948,2.049999999999997,-0.2553481180889037,-0.21926522004313395,0.011371031923227222,0.1856435643564427,2.5428571428571436,36.58536585365849,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 19:00:00,80.95,81.45,80.95,81.2,8800.0,93.0,81.267106,81.03,0.2371122565792374,81.50422451315848,80.55577548684153,2.049999999999997,-0.22838394399030904,-0.22108896483256898,0.01170491208585648,0.3088326127239036,2.5357142857142856,40.22988505747125,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 20:00:00,81.2,81.25,81.05,81.15,21236.0,358.0,81.132043,81.055,0.23505318546632814,81.52510637093266,80.58489362906735,1.9500000000000028,-0.20864410452286108,-0.21859999277062742,0.011599688382768605,0.30902348578491967,2.4964285714285714,43.74999999999996,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-03 21:00:00,81.2,81.2,81.2,81.2,14412.0,9.0,81.2,81.045,0.22540087744600126,81.495801754892,80.594198245108,1.9000000000000057,-0.18681210374896295,-0.21224241496629453,0.011124727124239571,-0.12300123001229314,2.453571428571429,46.75324675324673,244.006,0.66,4.6,10.970000267028809,53.83000183105469
PATK,2017-02-06 14:00:00,80.75,81.35,80.75,81.15,6771.0,47.0,80.877676,81.045,0.22540087744600126,81.495801754892,80.594198245108,1.9000000000000057,-0.1715669509631681,-0.20410732216566926,0.011124727124239571,0.0,2.3964285714285722,55.38461538461559,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 15:00:00,81.25,82.25,81.25,81.35,5935.0,58.0,81.701736,81.06,0.24129281427363017,81.54258562854726,80.57741437145275,2.200000000000003,-0.1417131480573346,-0.19162848734400234,0.011906874624901441,0.18472906403939837,2.317857142857144,56.060606060606034,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 16:00:00,81.4,81.5,81.0,81.15,7545.0,83.0,81.25479,81.11,0.19407902170125926,81.49815804340251,80.72184195659749,1.8499999999999943,-0.13266286774013736,-0.17983536342322937,0.009571151359943594,0.6199628022318661,2.2071428571428577,53.62318840579718,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 17:00:00,81.1,81.1,80.55,80.55,3542.0,49.0,80.903623,81.03999999999999,0.254732975656398,81.54946595131278,80.5305340486872,1.8499999999999943,-0.1719236125885999,-0.17825301325630347,0.01257319721897312,-0.8615384615384649,2.096428571428571,39.72602739726013,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 18:00:00,80.55,80.6501,80.45,80.65,6669.0,75.0,80.561454,81.00000000000001,0.2828427124708826,81.56568542494178,80.43431457505825,1.8499999999999943,-0.19274700399307676,-0.18115181140365813,0.013967541356586713,-0.493522516964826,2.007142857142856,43.05555555555549,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 19:00:00,80.9,81.2098,80.8,80.8,5548.0,83.0,80.921578,81.015,0.2656752403428208,81.54635048068565,80.48364951931435,1.8499999999999943,-0.19489926786846468,-0.18390130269661945,0.013117335818938362,0.18598884066954924,1.9749999999999983,44.59459459459446,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 20:00:00,80.85,81.1,80.75,80.95,20565.0,304.0,80.911973,81.01500000000001,0.2656752403428208,81.54635048068566,80.48364951931437,1.7999999999999972,-0.1823986282509651,-0.18360076780748857,0.01311733581893836,0.0,1.9571428571428555,54.54545454545455,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-06 21:00:00,81.0,81.0,81.0,81.0,7156.0,7.0,81.0,80.995,0.25760650439963556,81.51021300879927,80.47978699120074,1.7999999999999972,-0.16653745899792227,-0.18018810604557534,0.012722094173696265,-0.2463054187192153,1.9392857142857127,45.4545454545454,244.006,0.66,4.6,11.369999885559082,53.0099983215332
PATK,2017-02-07 14:00:00,81.2,81.55,80.7817,81.45,9097.0,39.0,81.336364,81.025,0.2927361345005495,81.61047226900111,80.4395277309989,1.7999999999999972,-0.11631531831251607,-0.1674135484989635,0.014451645023168197,0.3696857670979632,1.9214285714285697,56.66666666666683,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 15:00:00,81.55,81.6,81.3,81.3,12514.0,132.0,81.474008,81.035,0.3009706519433569,81.63694130388672,80.43305869611328,1.7999999999999972,-0.08760776856398422,-0.15145239251196765,0.014856328842764695,0.1231527093595989,1.903571428571427,61.81818181818172,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 16:00:00,81.35,82.0675,81.35,81.875,9519.0,120.0,81.842143,81.1075,0.40208657165959133,81.91167314331918,80.30332685668083,1.7999999999999972,-0.018248773535205487,-0.12481166871661523,0.019829809655560228,0.893407270486746,1.8857142857142841,65.2892561983471,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 17:00:00,81.9,81.9,80.65,80.7,8225.0,88.0,81.315629,81.04249999999999,0.41096938247417786,81.86443876494835,80.22056123505163,1.7999999999999972,-0.05743191106496681,-0.11133571718628554,0.020284141406011823,-0.7990165949600386,1.8678571428571413,43.67088607594935,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 18:00:00,80.7,80.775,80.3,80.65,19207.0,220.0,80.488697,80.99249999999999,0.42655760324577335,81.84561520649154,80.13938479350844,1.9500000000000028,-0.09146505971573049,-0.10736158569217454,0.021066523603828793,-0.6161429451632778,1.8678571428571413,43.67088607594935,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 19:00:00,80.75,81.05,80.55,80.85,17914.0,213.0,80.789772,81.02250000000001,0.40181014034836,81.82612028069673,80.21887971930329,1.9500000000000028,-0.10113245470178356,-0.10611575949409635,0.019836965798308362,0.3724394785847265,1.8714285714285697,45.731707317073045,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 20:00:00,80.95,81.45,80.95,81.1,25310.0,332.0,81.212662,81.0675,0.380067610941467,81.82763522188293,80.30736477811706,1.9500000000000028,-0.08761109801332623,-0.10241482719794233,0.018753143291280312,0.5579665220086653,1.874999999999998,49.41860465116265,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-07 21:00:00,81.2,81.2,81.2,81.2,5912.0,5.0,81.2,81.1075,0.3696939424834592,81.84688788496692,80.36811211503309,1.7674999999999983,-0.06804181743960669,-0.0955402252462752,0.01823229380678523,0.4950495049505021,1.8441071428571405,48.214285714285815,244.006,0.66,4.6,11.289999961853027,52.16999816894531
PATK,2017-02-08 14:00:00,80.9,80.9,80.4,80.65,2252.0,22.0,80.65931,81.0775,0.3951880705549855,81.86787614110997,80.28712385889003,1.7674999999999983,-0.09580899855774305,-0.09559397990856877,0.019496805922974283,-0.3705991352686809,1.8382142857142836,44.50549450549451,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 15:00:00,80.5,81.2869,80.4,81.25,12494.0,150.0,80.795682,81.10249999999999,0.3976406110464687,81.89778122209293,80.30721877790705,1.7674999999999983,-0.06860882423654857,-0.09019694877416473,0.019611756039405417,0.30864197530864196,1.8323214285714269,57.692307692307736,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 16:00:00,81.25,81.55,80.501,80.501,9455.0,92.0,81.223246,81.0076,0.4182036186650565,81.8440072373301,80.17119276266989,1.7674999999999983,-0.10626556715598667,-0.09341067245052913,0.02065009301176944,-1.1651319828115383,1.82642857142857,48.56703212156182,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 17:00:00,80.7,80.85,80.35,80.35,1998.0,29.0,80.6325,80.9126,0.45101593960268077,81.81463187920536,80.01056812079463,1.7674999999999983,-0.14660329374920877,-0.10404919671026507,0.0222964502242016,-1.1685116851168549,1.820535714285713,45.673076923076906,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 18:00:00,80.55,81.2,80.5,81.0501,5949.0,54.0,80.881879,80.83010999999999,0.30829006705111534,81.44669013410223,80.21352986589775,1.7674999999999983,-0.12068779984078049,-0.10737691733636816,0.015256199307466882,-1.0075114503816789,1.8182142857142847,50.87041964487572,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 19:00:00,81.1,81.55,80.75,81.45,7495.0,91.0,80.982287,80.90511000000001,0.36001078517505075,81.6251315703501,80.18508842964991,1.7674999999999983,-0.06710742370350431,-0.0993230186097954,0.017799161767411198,0.929368029739777,1.815892857142856,53.68852459016395,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 20:00:00,81.55,82.15,81.35,82.0,34410.0,478.0,81.853137,81.04011,0.48510284006827975,82.01031568013656,80.06990431986344,1.8500000000000085,0.019510904309498756,-0.07555623402593657,0.023943839171406817,1.6738995660260312,1.8194642857142855,54.43548387096772,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-08 21:00:00,82.0,82.0,82.0,82.0,11696.0,4.0,82.0,81.15511000000001,0.564792969835501,82.28469593967101,80.025524060329,1.8500000000000085,0.08715192022499707,-0.043014603175749844,0.02783770337249257,1.422387136672858,1.8230357142857148,55.78512396694217,244.006,0.66,4.6,11.449999809265137,52.34000015258789
PATK,2017-02-09 14:00:00,82.05,83.5,82.05,82.675,6135.0,58.0,82.581902,81.31260999999999,0.7401115448198008,82.7928330896396,79.83238691036038,3.200000000000003,0.1929999877345665,0.004188315006313426,0.03640820506535477,1.9420468557336659,1.9230357142857153,56.50406504065039,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 15:00:00,82.7,83.85,82.5862,83.85,12421.0,135.0,83.155127,81.57760999999999,1.0879799267439096,83.75356985348782,79.40165014651217,3.549999999999997,0.3674621490285688,0.0768430818107645,0.053346987083534934,3.263546798029546,2.048035714285715,75.60975609756095,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 16:00:00,83.8,84.43,83.65,84.2,8054.0,106.0,84.044489,81.93261,1.3084987958631618,84.54960759172631,79.31561240827368,4.0800000000000125,0.527881652617566,0.16705079597212483,0.06388170941280444,4.401735895846246,2.200178571428573,77.51937984496121,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 17:00:00,84.224,84.6499,84.1,84.4,10810.0,90.0,84.397886,82.24761,1.492176966306356,85.2319639326127,79.26325606738729,4.299900000000008,0.6635051195021902,0.2663416606781379,0.07256998550140742,3.876923076923084,2.3680285714285736,77.51937984496125,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 18:00:00,84.5,84.8,84.45,84.8,6529.0,96.0,84.62674,82.67751000000001,1.5511729257055025,85.77985585141101,79.57516414858901,4.450000000000003,0.7941103414829911,0.37189539683910855,0.07504691061477302,5.340306331598355,2.546600000000002,78.03030303030302,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 19:00:00,84.75,85.3,84.7,85.1001,22493.0,273.0,85.087614,83.15252000000001,1.4851311769961804,86.12278235399236,80.18225764600766,4.950000000000003,0.9113262807388054,0.47978157361904794,0.07144130698606256,5.911761045426265,2.773921428571431,78.67678416493871,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 20:00:00,85.3,85.5,85.1,85.4,45972.0,628.0,85.291278,83.58751000000001,1.4371795298420595,86.46186905968413,80.71315094031588,5.150000000000006,1.0167002926259556,0.5871653174204295,0.06877484589944416,5.3669273696146025,3.0155285714285744,86.25954198473276,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-09 21:00:00,85.45,85.45,85.45,85.45,9752.0,6.0,85.45,83.98751,1.3287122006318874,86.64493440126378,81.33008559873622,5.150000000000006,1.091660555014741,0.6880643649392919,0.06328141889820955,4.910988336402701,3.2571357142857176,84.99999999999994,244.006,0.66,4.6,10.880000114440918,53.0
PATK,2017-02-10 14:00:00,86.1,86.1,83.4,83.45,14501.0,124.0,85.16035,84.13251,1.1555545089778747,86.44361901795574,81.82140098204425,5.75,0.9784053696496642,0.7461325658813663,0.054939737753116925,1.7682926829268326,3.5416000000000034,70.33512618949104,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 15:00:00,83.5,85.25,83.0,85.0928,34609.0,350.0,83.731327,84.44179,0.9089537825294304,86.25969756505886,82.62388243494114,5.599999999999994,1.009572328470199,0.7988205183991329,0.04305705895289193,3.771707317073167,3.815350000000003,77.12403349041497,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 16:00:00,84.85,85.05,84.45,84.6,6718.0,86.0,84.646739,84.63429,0.6640526927695565,85.96239538553911,83.30618461446088,5.349999999999994,0.9831741072786429,0.8356912361750349,0.03138456967120816,2.3283943150892012,4.0712428571428605,70.79491535352349,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 17:00:00,84.55,84.95,84.1,84.85,9797.0,94.0,84.606438,84.73429,0.605540512358836,85.94537102471767,83.52320897528233,4.75,0.9712304968604286,0.8627990883121137,0.0285853820151835,1.1926058437686344,4.284278571428574,70.27284869299748,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 18:00:00,84.85,85.2,84.8,85.05,18480.0,193.0,84.937321,84.81929,0.5813844405067378,85.98205888101347,83.65652111898652,4.099999999999994,0.9667592294745333,0.8835911165445977,0.02741755751583106,1.0095011876484494,4.444992857142859,68.97804768778931,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 19:00:00,84.85,85.1,84.45,84.45,6648.0,76.0,84.749355,84.82428999999999,0.5775803752600613,85.97945075052012,83.66912924947987,4.049999999999997,0.9043756526967002,0.8877480237750182,0.027236555720540068,0.059241706161134076,4.6021357142857156,64.18546482004726,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 20:00:00,84.3001,84.3001,83.7,83.7,22221.0,313.0,83.979664,84.71429,0.6786285032631184,86.07154700652625,83.35703299347377,3.513799999999989,0.7853642959311884,0.8672712782062523,0.032043165480729156,-1.297169811320748,4.62455,55.88363602966504,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-10 21:00:00,83.75,83.75,83.75,83.75,7203.0,6.0,83.75,84.57928,0.7259904082600721,86.03126081652015,83.12729918347985,3.0999999999999943,0.6871603634689762,0.8312490952587971,0.03433419666188098,-1.586484622227233,4.592407142857143,49.340856359417884,244.006,0.66,4.6,10.850000381469727,53.86000061035156
PATK,2017-02-13 14:00:00,84.4,84.65,83.15,83.1588,17024.0,159.0,84.017219,84.35516,0.7877847297588657,85.93072945951774,82.77959054048226,3.0999999999999943,0.5552278196485076,0.7760448401367392,0.03735561546010315,-2.6243559718969625,4.5224071428571415,43.34849491490772,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 15:00:00,83.35,83.45,82.8,83.3501,16567.0,169.0,83.10798,84.14517000000001,0.7420658851380787,85.62930177027617,82.66103822972384,3.299999999999997,0.4607948828131043,0.7129948486720123,0.03527550708557994,-2.4574605032182624,4.4509857142857125,43.28545298729864,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 16:00:00,83.65,83.7,83.1,83.1,8339.0,106.0,83.453343,84.11017,0.7854810982216884,85.68113219644337,82.53920780355662,3.299999999999997,0.3616067427533096,0.6427172274882719,0.037354869130412534,-0.41941282204914143,4.368842857142854,38.915260426175614,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 17:00:00,83.0501,83.4,82.95,83.275,8936.0,104.0,83.082291,83.92839000000001,0.7419443322164064,85.41227866443282,82.4445013355672,3.299999999999997,0.29373447640729466,0.5729206772720764,0.035360827592017696,-2.136255946449043,4.2509857142857115,37.90218875528636,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 18:00:00,83.2,83.6501,83.2,83.499,6485.0,67.0,83.508319,83.81828999999999,0.7123067542204575,85.2429035084409,82.39367649155908,3.299999999999997,0.25507974378396625,0.5093524905744544,0.033992903182370186,-1.301418439716311,4.1188428571428535,37.27099850010705,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 19:00:00,83.4,83.4,82.9,83.0,17335.0,207.0,83.119455,83.63329,0.6522909378978782,84.93787187579576,82.32870812420424,3.299999999999997,0.18208153738353872,0.4438982999362713,0.031197669631214123,-2.180318208603411,3.986699999999996,34.52540360273865,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 20:00:00,83.0,83.05,82.55,82.7,33785.0,488.0,82.75407,83.39829,0.4877458592538928,84.37378171850779,82.42279828149222,2.700000000000003,0.09888258322499155,0.37489515659401534,0.02339356642702825,-2.763080540858312,3.7688428571428534,43.96737556706668,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-13 21:00:00,82.8,82.8,82.8,82.8,7451.0,4.0,82.8,83.23329,0.3528725311204694,83.93903506224093,82.52754493775906,2.6500000000000057,0.04054855836317017,0.30802583694784635,0.016958240200307746,-1.95381882770871,3.5581285714285684,25.46967946248978,244.006,0.66,4.6,11.069999694824219,52.93000030517578
PATK,2017-02-14 14:00:00,83.4,83.6,82.85,82.9,4725.0,45.0,83.354081,83.15329,0.32488206560646593,83.80305413121293,82.50352586878707,2.6500000000000057,0.002360378675263064,0.24689274529332972,0.015628103980321963,-0.9557945041815976,3.3652714285714262,30.14297061159661,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 15:00:00,82.8,83.1,82.2,82.4,24375.0,245.0,82.736564,83.01829000000001,0.329826252067303,83.67794250413462,82.3586374958654,3.0,-0.06747207411355305,0.1840197814119532,0.015891739136872432,-1.6119402985074558,3.2402714285714262,22.961638635059444,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 16:00:00,82.25,82.5003,82.15,82.2685,3166.0,29.0,82.326838,82.92926,0.4003119317031438,83.72988386340629,82.12863613659371,2.9499999999999886,-0.13190522573883356,0.12083477998179584,0.019308597795429185,-1.0706022693930122,3.158128571428569,18.83194011788173,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 17:00:00,82.5,82.6,82.15,82.5254,5549.0,61.0,82.340417,82.84679,0.38876304822337315,83.62431609644675,82.06926390355325,2.5,-0.16039039894110374,0.06458974419721593,0.018770216599743917,-0.989440924485985,3.047414285714283,26.63753338188883,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 18:00:00,82.6,83.2,82.6,83.15,3285.0,37.0,82.892443,82.85179000000001,0.39268327199967734,83.63715654399937,82.06642345600065,2.5,-0.13105439049340362,0.02546091725909202,0.018958348250517197,0.06016847172083198,2.9749999999999983,43.11398237179491,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 19:00:00,83.3,83.45,83.05,83.3,4854.0,58.0,83.175701,82.85428999999999,0.3957446383402279,83.64577927668044,82.06280072331954,2.5,-0.09461102899742002,0.0014465280077896143,0.01910557139963305,0.030021014710286967,2.932142857142856,44.50361539964819,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 20:00:00,83.25,83.45,82.95,83.2,24106.0,367.0,83.158406,82.82439000000001,0.3503091791507465,83.5250083583015,82.12377164169851,1.5499999999999972,-0.07295755740942411,-0.013434289075653132,0.01691816524821969,-0.35808812081580904,2.8214285714285703,50.57184099489234,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-14 21:00:00,83.25,83.25,83.25,83.25,13009.0,6.0,83.25,82.84939,0.37245487257971666,83.59429974515943,82.10448025484057,1.5499999999999972,-0.05117255764778861,-0.020981942790080227,0.017982262637285144,0.30120481927710846,2.6964285714285703,48.553927941983794,244.006,0.66,4.6,10.739999771118164,53.20000076293945
PATK,2017-02-15 14:00:00,82.75,84.65,82.75,84.65,7380.0,70.0,83.527714,83.04438999999999,0.6739710419904146,84.39233208398082,81.69644791601917,2.5,0.07815953683950738,-0.0011536468641627053,0.03246317021488931,2.357920193470378,2.6392857142857133,66.80763391888976,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 15:00:00,85.0,85.35,84.1,84.15,11976.0,144.0,84.548449,83.17939000000001,0.750446510713189,84.68028302142639,81.67849697857363,3.1999999999999886,0.13871135403793744,0.026819353316257327,0.03608809878087296,1.630434782608706,2.632142857142856,58.86345218800652,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 16:00:00,84.1,84.2,83.65,84.15,19862.0,198.0,84.022599,83.30439,0.8011314699275187,84.90665293985504,81.70212706014496,3.1999999999999886,0.18457148028699066,0.058369778710404,0.038467671148064056,1.507840772014475,2.624999999999998,56.90789473684224,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 17:00:00,84.2,84.398,83.85,84.2,11974.0,113.0,84.175153,83.48439,0.7772101595502758,85.03881031910056,81.92996968089945,3.1999999999999886,0.2223870039261442,0.09117322375355204,0.03723858601830972,2.184466019417472,2.61785714285714,64.0745953553836,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 18:00:00,84.3,84.348,84.05,84.3,7905.0,87.0,84.195584,83.68754,0.6839942043267166,85.05552840865343,82.31955159134657,3.1999999999999886,0.25745743408302246,0.12443006581944613,0.03269276187717865,2.469353397716008,2.653571428571425,69.6898843219296,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 19:00:00,84.225,84.225,83.7,84.025,21310.0,225.0,84.042417,83.8375,0.5526765680629335,84.94285313612588,82.73214686387414,3.1999999999999886,0.26006295703689375,0.15155664406293565,0.026368943160897464,1.8171375116024895,2.692857142857138,64.45257196790953,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 20:00:00,84.1,84.65,83.9,84.15,28661.0,388.0,84.316809,83.9375,0.5026665008810649,84.94283300176212,82.93216699823788,3.1999999999999886,0.26911215072397,0.17506774539514253,0.02395432319909754,1.2026458208057726,2.732142857142851,64.6610368285246,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-15 21:00:00,84.25,84.25,84.25,84.25,10656.0,8.0,84.25,84.0325,0.45644307177856197,84.94538614355713,83.11961385644287,3.1999999999999886,0.28111237767853936,0.1962766718518219,0.02172697809911953,1.1404561824729926,2.7464285714285643,73.94512037276738,244.006,0.66,4.6,11.970000267028809,53.11000061035156
PATK,2017-02-16 13:00:00,83.65,83.65,83.4,83.4,200.0,2.0,83.525,84.05250000000001,0.41873652548427465,84.88997305096856,83.21502694903145,3.1999999999999886,0.21950443722779767,0.20092222492701706,0.019927379934411345,0.24038461538461878,2.7642857142857076,62.348575793954076,244.006,0.66,4.6,11.760000228881836,53.36000061035156
PATK,2017-02-16 14:00:00,83.0,83.8,76.95,78.65,51795.0,483.0,78.968702,83.5925,1.7639936539307943,87.1204873078616,80.06451269213841,8.399999999999991,-0.21018274617067334,0.11870123070747898,0.0844091828300767,-5.525525525525519,3.1857142857142784,28.646992704912535,244.006,0.66,4.6,11.760000228881836,53.36000061035156
PATK,2017-02-16 15:00:00,78.44,79.5,77.65,78.9,78174.0,523.0,78.734852,83.01750000000001,2.2509272780586005,87.51935455611721,78.51564544388282,8.399999999999991,-0.524493983919669,-0.009937812217950604,0.10845555590368763,-6.792675723567632,3.607142857142849,25.574712643678055,244.006,0.66,4.6,11.760000228881836,53.36000061035156
PATK,2017-02-16 16:00:00,78.9003,79.25,78.7,79.15,39565.0,366.0,79.059144,82.5175,2.5116409531967605,87.54078190639352,77.49421809360648,8.399999999999991,-0.7448290678093912,-0.15691606333623873,0.12175070515693086,-5.941770647653001,4.02857142857142,26.420454545454504,244.006,0.66,4.6,11.760000228881836,53.36000061035156
PATK,2017-02-16 17:00:00,79.15,80.45,78.85,80.35,26792.0,272.0,79.42933,82.1375,2.5246355622583834,87.18677112451677,77.08822887548324,8.399999999999991,-0.8132416940157725,-0.2881811894721455,0.12294679347476521,-4.515745692216293,4.5178571428571335,35.60606060606051,244.006,0.66,4.6,11.760000228881836,53.36000061035156
PATK,2017-02-16 18:00:00,80.15,80.5,79.85,80.35,20933.0,227.0,80.06349,81.7525,2.4680865845602926,86.68867316912058,76.81632683087942,8.399999999999991,-0.8575736183197336,-0.40205967524166314,0.12075895340498649,-4.572446555819488,5.007142857142847,35.2791878172588,244.006,0.66,4.6,11.760000228881836,53.36000061035156
